Episode,Agent Ep NAV,Market Ep NAV,Agent CumSum NAV,Market CumSum NAV,Difference,Strategy Wins (%)
1,-0.21278749119653753,0.13212625221673213,-0.21278749119653753,0.13212625221673213,-0.34491374341326964,
2,-0.07315245640556323,0.06865681101924814,-0.28593994760210073,0.20078306323598027,-0.14180926742481137,
3,-0.3721116512778655,0.1372956640972094,-0.6580515988799662,0.33807872733318967,-0.5094073153750749,
4,-0.2639445016957704,0.19022918268074318,-0.9219961005757367,0.5283079100139328,-0.45417368437651356,
5,-0.27086905913688303,0.114354387637427,-1.1928651597126196,0.6426622976513598,-0.38522344677431003,
6,-0.599766742642473,-0.45156057120723614,-1.7926319023550925,0.1911017264441237,-0.14820617143523684,
7,-0.006665793842819992,-0.06107950911502824,-1.7992976961979126,0.13002221732909547,0.05441371527220825,
8,-0.3529338254793783,0.2126113202435711,-2.1522315216772907,0.34263353757266657,-0.5655451457229494,
9,-0.18779262248539924,-0.044071287887044064,-2.34002414416269,0.2985622496856225,-0.14372133459835518,
10,-0.2505197419230743,0.021530664828081747,-2.590543886085764,0.32009291451370425,-0.27205040675115605,
11,-0.22924268423086147,0.08965354325164532,-2.8197865703166256,0.40974645776534957,-0.3188962274825068,
12,-0.4601787282801684,0.13701821132759462,-3.279965298596794,0.5467646690929442,-0.597196939607763,
13,-0.13788055812222094,0.09399901568062752,-3.417845856719015,0.6407636847735717,-0.23187957380284846,
14,-0.4010583259243138,0.1823505634348105,-3.8189041826433288,0.8231142482083822,-0.5834088893591243,
15,-0.1355253859828079,0.14968670636036308,-3.9544295686261366,0.9728009545687453,-0.28521209234317096,
16,-0.21893400822735098,0.1258407111986698,-4.173363576853488,1.0986416657674152,-0.3447747194260208,
17,-0.23143361531232903,0.018428761660838178,-4.404797192165817,1.1170704274282532,-0.2498623769731672,
18,-0.3322042684386188,0.13344192327676696,-4.737001460604436,1.2505123507050202,-0.46564619171538574,
19,-0.29380677900648633,0.0770757978792086,-5.030808239610922,1.327588148584229,-0.3708825768856949,
20,-0.33461561581489074,0.044627131668551034,-5.365423855425813,1.3722152802527798,-0.3792427474834418,
21,-0.1277444922964624,-0.049834122657868796,-5.493168347722275,1.322381157594911,-0.0779103696385936,
22,-0.13948145213658486,0.14836586016298814,-5.63264979985886,1.470747017757899,-0.287847312299573,
23,-0.1312497468602472,0.18961407233955618,-5.763899546719107,1.6603610900974553,-0.3208638191998034,
24,-0.3751188770088109,0.1628451246094318,-6.139018423727918,1.823206214706887,-0.5379640016182428,
