Episode,Agent Ep NAV,Market Ep NAV,Agent CumSum NAV,Market CumSum NAV,Difference,Strategy Wins (%)
1,0.006842705642777076,0.022187837227225282,0.006842705642777076,0.022187837227225282,-0.015345131584448207,
2,0.2961199844437929,0.16543040058812708,0.30296269008656995,0.18761823781535236,0.13068958385566581,
3,0.19308226261185377,0.15239262259002517,0.49604495269842375,0.34001086040537754,0.040689640021828594,
4,0.01479369712440826,0.1325709742858573,0.510838649822832,0.4725818346912348,-0.11777727716144903,
5,-0.06530213237463968,0.1712739837207542,0.44553651744819234,0.643855818411989,-0.23657611609539386,
6,-0.29242815563826524,0.06283703707342381,0.1531083618099271,0.7066928554854128,-0.35526519271168905,
7,-0.01836684060563647,0.13223683329641078,0.13474152120429062,0.8389296887818236,-0.15060367390204726,
8,0.1432263088119857,-0.10218491351287251,0.27796783001627634,0.7367447752689511,0.2454112223248582,
9,0.18038049120791882,0.20279736556341188,0.45834832122419517,0.939542140832363,-0.022416874355493055,
10,0.006083416117930226,0.12052559893119186,0.4644317373421254,1.060067739763555,-0.11444218281326163,
11,-0.130312583111616,0.14426669021660055,0.3341191542305094,1.2043344299801555,-0.2745792733282165,
12,0.10535682237243914,0.03400097902690158,0.43947597660294857,1.238335409007057,0.07135584334553756,
13,0.09592015102061982,0.019229983953142904,0.5353961276235684,1.2575653929602,0.07669016706747692,
14,0.00864445327809816,0.1698661476394605,0.5440405809016665,1.4274315405996605,-0.16122169436136236,
15,-0.06747923533482761,0.1375718657577215,0.47656134556683893,1.5650034063573819,-0.20505110109254912,
16,-0.10553837493975067,0.16595912100405008,0.3710229706270883,1.730962527361432,-0.27149749594380074,
17,-0.11942807355558607,0.17634955833735932,0.2515948970715022,1.9073120856987913,-0.29577763189294537,
18,-0.16042557070232322,-0.05852741672287454,0.09116932636917896,1.8487846689759166,-0.10189815397944868,
19,-0.07336072184004608,0.1274969605189359,0.017808604529132882,1.9762816294948524,-0.20085768235898196,
20,0.017249161465801348,0.14068770397921526,0.03505776599493423,2.1169693334740676,-0.1234385425134139,
21,0.10997308180132873,0.1257001480473947,0.14503084779626296,2.242669481521462,-0.015727066246065985,
22,-0.1270450753770091,0.1583662130118847,0.017985772419253865,2.4010356945333466,-0.2854112883888938,
23,-0.05068301402844401,0.021892763266160076,-0.032697241609190145,2.4229284577995065,-0.07257577729460409,
