Episode,Agent Ep NAV,Market Ep NAV,Agent CumSum NAV,Market CumSum NAV,Difference,Strategy Wins (%)
1,-0.07910329245524506,0.32465806920445883,-0.07910329245524506,0.32465806920445883,-0.4037613616597039,
2,0.19769446801987978,-0.38208759125541747,0.11859117556463472,-0.05742952205095864,0.5797820592752972,
3,-0.08618630062629962,0.21295603720531076,0.032404874938335104,0.15552651515435212,-0.29914233783161037,
4,0.023059718070766566,0.2857198814408236,0.05546459300910167,0.4412463965951757,-0.26266016337005704,
5,0.2772287918163924,0.257656201872036,0.33269338482549404,0.6989025984672117,0.0195725899443564,
6,-0.0238850327512502,0.11896937724574552,0.30880835207424384,0.8178719757129572,-0.14285440999699572,
7,0.026154316582680304,0.1471098780721285,0.33496266865692415,0.9649818537850857,-0.1209555614894482,
8,0.20263830608030875,0.12517520403451898,0.5376009747372329,1.0901570578196047,0.07746310204578977,
9,0.05810217634589809,0.1639076907889474,0.595703151083131,1.254064748608552,-0.10580551444304931,
10,-0.19786009025707818,-0.18825939437281958,0.3978430608260528,1.0658053542357324,-0.009600695884258603,
11,0.0932862922189387,0.15419513428217613,0.4911293530449915,1.2200004885179085,-0.060908842063237434,
12,0.14305458788899184,0.2104039192377981,0.6341839409339833,1.4304044077557068,-0.06734933134880627,
13,0.044029056297184344,0.021725215603305648,0.6782129972311677,1.4521296233590124,0.022303840693878696,
14,-0.12188979865999616,0.05498128269335145,0.5563231985711715,1.5071109060523638,-0.17687108135334761,
15,0.6062512425519605,0.14726502153049936,1.162574441123132,1.6543759275828631,0.45898622102146114,
16,0.081072313601388,0.16870463101476485,1.24364675472452,1.823080558597628,-0.08763231741337685,
17,-0.02913753014388132,0.06375920509623978,1.2145092245806386,1.8868397636938679,-0.0928967352401211,
18,-0.023875249167930934,0.13566647138331878,1.1906339754127075,2.0225062350771865,-0.1595417205512497,
19,-0.11133626873285907,0.13901308743874352,1.0792977066798484,2.16151932251593,-0.2503493561716026,
20,0.25113664269491154,0.18339442106998105,1.33043434937476,2.344913743585911,0.06774222162493049,
21,0.017763459769028045,0.13225726796578974,1.3481978091437878,2.4771710115517007,-0.11449380819676169,
22,0.11534555590185047,0.05637639095698643,1.4635433650456382,2.5335474025086873,0.05896916494486404,
23,0.08697622998308341,0.06186865527752472,1.5505195950287216,2.595416057786212,0.02510757470555869,
24,0.02568689994631579,0.2762867920627262,1.5762064949750374,2.8717028498489383,-0.2505998921164104,
25,0.03472988643704955,-0.054226019114680724,1.610936381412087,2.8174768307342575,0.08895590555173027,
26,0.203682298162279,-0.3215823880013845,1.814618679574366,2.495894442732873,0.5252646861636635,
27,0.010041838184843721,0.12462095578717247,1.8246605177592097,2.6205153985200456,-0.11457911760232875,
28,-0.004770883245547308,0.1437447679926127,1.8198896345136624,2.764260166512658,-0.14851565123816002,
29,-0.09589354084893986,0.04156832824049883,1.7239960936647225,2.8058284947531567,-0.1374618690894387,
30,0.012842322253583505,-0.1220869858222755,1.7368384159183061,2.683741508930881,0.134929308075859,
31,0.1830280978350558,0.15400661260072368,1.919866513753362,2.8377481215316047,0.029021485234332123,
32,0.17754015061803385,0.20472205398981558,2.0974066643713956,3.0424701755214203,-0.027181903371781724,
33,0.27254925810403485,0.1028654753411572,2.3699559224754303,3.1453356508625774,0.16968378276287766,
34,0.23718234351024026,0.07244565456838636,2.6071382659856708,3.2177813054309636,0.1647366889418539,
35,-0.05490196981193707,0.11343625241102118,2.5522362961737337,3.3312175578419847,-0.16833822222295824,
36,-0.08597335588885613,0.05546329009080486,2.4662629402848775,3.3866808479327895,-0.141436645979661,
37,0.02955185662732107,0.18966039194456663,2.4958147969121987,3.576341239877356,-0.16010853531724556,
38,-0.00956850576413204,0.2301016529554537,2.4862462911480665,3.8064428928328096,-0.23967015871958575,
39,-0.025523697363466824,-0.06041298566451181,2.4607225937846,3.746029907168298,0.034889288301044985,
40,-0.020281194755381038,0.20153473702751246,2.440441399029219,3.9475646441958103,-0.2218159317828935,
41,-0.1489491963918892,0.016481705327120677,2.29149220263733,3.9640463495229312,-0.16543090171900987,
42,-0.23118321399542396,0.09163748160107854,2.060308988641906,4.05568383112401,-0.3228206955965025,
43,0.001770420925638283,0.11792620635506135,2.0620794095675445,4.173610037479071,-0.11615578542942306,
44,0.0027299334434965905,0.13563082518372782,2.0648093430110412,4.309240862662799,-0.13290089174023123,
45,-0.24997655214926073,0.1550644651418821,1.8148327908617805,4.464305327804681,-0.40504101729114284,
46,-0.05140305003967216,0.12869452921427005,1.7634297408221085,4.592999857018951,-0.1800975792539422,
47,0.030602603210012846,0.06865857938507347,1.7940323440321213,4.661658436404024,-0.038055976175060624,
48,0.13522899102067965,0.14812979325464426,1.929261335052801,4.809788229658668,-0.012900802233964614,
49,0.018840498533108763,0.09538813526425294,1.9481018335859097,4.905176364922921,-0.07654763673114418,
50,0.06735217635695223,0.06258976010491579,2.0154540099428617,4.967766125027837,0.004762416252036439,
