Episode,Agent Ep NAV,Market Ep NAV,Agent CumSum NAV,Market CumSum NAV,Difference,Strategy Wins (%)
1,0.07040324140662646,0.16288895484759858,0.07040324140662646,0.16288895484759858,-0.09248571344097212,
2,0.30208237008194816,-0.5283299760487107,0.3724856114885746,-0.3654410212011121,0.8304123461306588,
3,-0.0177226326157236,0.08064611894465146,0.354762978872851,-0.28479490225646065,-0.09836875156037506,
4,0.03440202736713238,0.18511393232490037,0.3891650062399834,-0.09968096993156028,-0.15071190495776798,
5,-0.00409603167058481,0.11170620984848723,0.3850689745693986,0.012025239916926944,-0.11580224151907204,
6,-0.01253670883234037,0.033353807156749626,0.3725322657370582,0.04537904707367657,-0.04589051598909,
7,-0.07319385169885961,0.12881522241019472,0.2993384140381986,0.1741942694838713,-0.20200907410905433,
8,-0.06964177044785624,0.13623784972451458,0.22969664359034236,0.31043211920838587,-0.20587962017237083,
9,-0.04346432240886455,0.13956211538171048,0.1862323211814778,0.44999423459009635,-0.18302643779057504,
10,0.10467009835325891,0.16820627777552155,0.2909024195347367,0.6182005123656179,-0.06353617942226264,
11,0.1337598916756857,0.12286668670794221,0.4246623112104224,0.7410671990735601,0.010893204967743486,
12,-0.08969386436465132,0.4945044859958132,0.3349684468457711,1.2355716850693734,-0.5841983503604645,
13,0.38524160949683184,-0.4073037025838304,0.7202100563426029,0.828267982485543,0.7925453120806623,
14,-0.16057419082729985,-0.05824219353351501,0.5596358655153031,0.770025788952028,-0.10233199729378484,
15,0.0943299863071092,0.10416136413107313,0.6539658518224123,0.8741871530831011,-0.009831377823963927,
16,0.0795157542667757,0.10928225487507959,0.733481606089188,0.9834694079581807,-0.02976650060830388,
17,0.276260762150369,0.037147245145514374,1.009742368239557,1.020616653103695,0.23911351700485461,
18,0.12387882390907723,0.13121955473199576,1.133621192148634,1.1518362078356907,-0.007340730822918529,
19,0.22099671113009545,0.2752951684813554,1.3546179032787296,1.4271313763170461,-0.05429845735125993,
20,-0.19018649927608122,0.11270040972683737,1.1644314040026482,1.5398317860438835,-0.3028869090029186,
21,0.04267805231729238,0.039213541266108765,1.2071094563199405,1.5790453273099923,0.0034645110511836164,
22,-0.03391309823524935,0.04347848678386812,1.1731963580846911,1.6225238140938605,-0.07739158501911747,
23,0.010822050778841574,0.07806327927322065,1.1840184088635328,1.7005870933670812,-0.06724122849437908,
