date,ticker,close,low,high
15.Jul.16,RUS,119.7,119.28,120.04
14.Jul.16,RUS,119.37,119.3,120.36
13.Jul.16,RUS,119.25,118.95,120.39
12.Jul.16,RUS,119.72,118.83,120.42
11.Jul.16,RUS,118.14,117.47,118.43
08.Jul.16,RUS,116.79,115.15,117.09
07.Jul.16,RUS,114.13,113.41,114.99
06.Jul.16,RUS,113.89,112.31,114.01
05.Jul.16,RUS,113.69,113.07,115.26
01.Jul.16,RUS,115.39,114.8,115.95
30.Jun.16,RUS,114.98,112.57,115.02
29.Jun.16,RUS,112.88,111.53,113.05
28.Jun.16,RUS,110.37,109.57,110.88
27.Jun.16,RUS,108.69,108.19,111.07
24.Jun.16,RUS,112.55,111.5,114.04
23.Jun.16,RUS,116.82,115.73,116.91
22.Jun.16,RUS,114.63,114.49,115.88
21.Jun.16,RUS,115.08,114.33,115.41
20.Jun.16,RUS,115.3,115.3,116.45
17.Jun.16,RUS,114.06,113.68,114.92
16.Jun.16,RUS,114.55,112.89,114.59
15.Jun.16,RUS,114.56,114.46,115.56
14.Jun.16,RUS,114.48,113.67,115.11
13.Jun.16,RUS,114.81,114.59,116.18
10.Jun.16,RUS,116.07,115.69,116.88
09.Jun.16,RUS,117.67,117.29,117.94
08.Jun.16,RUS,118.43,117.65,118.64
07.Jun.16,RUS,117.56,116.96,117.98
06.Jun.16,RUS,117.22,116.01,117.58
03.Jun.16,RUS,115.97,115,116.47
02.Jun.16,RUS,116.67,115.37,116.67
01.Jun.16,RUS,115.78,114.42,115.95
31.May.16,RUS,115,114.5,115.54
27.May.16,RUS,114.6,113.51,114.6
26.May.16,RUS,113.47,113.25,114.02
25.May.16,RUS,113.6,113.08,113.9
24.May.16,RUS,112.94,111.27,113.22
23.May.16,RUS,110.66,110.5,111.39
20.May.16,RUS,110.79,109.23,110.79
19.May.16,RUS,108.96,107.99,109.77
18.May.16,RUS,109.84,108.79,110.66
17.May.16,RUS,109.27,108.77,111.42
16.May.16,RUS,111.03,109.87,111.52
13.May.16,RUS,109.64,109.36,110.94
12.May.16,RUS,110.37,109.5,111.49
11.May.16,RUS,110.96,110.87,112.27
10.May.16,RUS,112.35,111.07,112.4
09.May.16,RUS,111.23,110.63,111.89
06.May.16,RUS,110.91,109.54,110.93
05.May.16,RUS,110.26,110.1,111.33
04.May.16,RUS,110.7,110.37,111.99
03.May.16,RUS,111.62,110.93,112.56
02.May.16,RUS,113.48,112.18,113.51
29.Apr.16,RUS,112.48,111.72,113.46
28.Apr.16,RUS,113.5,113.19,115
27.Apr.16,RUS,114.81,113.9,115.05
26.Apr.16,RUS,114.41,113.17,114.53
25.Apr.16,RUS,113.3,112.81,113.91
22.Apr.16,RUS,114.11,112.98,114.19
21.Apr.16,RUS,112.99,112.66,113.92
20.Apr.16,RUS,113.56,112.97,114.21
19.Apr.16,RUS,113.39,112.89,114.13
18.Apr.16,RUS,113.3,111.87,113.39
15.Apr.16,RUS,112.45,111.86,112.63
14.Apr.16,RUS,112.17,111.88,112.7
13.Apr.16,RUS,112.31,110.51,112.43
12.Apr.16,RUS,109.94,108.43,110.18
11.Apr.16,RUS,108.77,108.75,110.55
08.Apr.16,RUS,109.11,108.63,110.07
07.Apr.16,RUS,108.68,108.13,109.88
06.Apr.16,RUS,110.17,108.59,110.27
