date,ticker,close,low,high
03.Feb.20,WTI,50.11,49.80,51.97
31.Jan.20,WTI,51.56,50.97,53.36
30.Jan.20,WTI,52.14,51.66,53.20
29.Jan.20,WTI,53.33,52.81,54.37
28.Jan.20,WTI,53.48,52.68,54.06
27.Jan.20,WTI,53.14,52.13,53.71
24.Jan.20,WTI,54.19,53.85,55.95
23.Jan.20,WTI,55.59,54.77,56.27
22.Jan.20,WTI,56.74,56.03,58.38
21.Jan.20,WTI,58.34,57.68,59.73
17.Jan.20,WTI,58.54,58.27,58.98
16.Jan.20,WTI,58.52,57.56,58.87
15.Jan.20,WTI,57.81,57.36,58.36
14.Jan.20,WTI,58.23,57.72,58.72
13.Jan.20,WTI,58.08,57.91,59.27
10.Jan.20,WTI,59.04,58.85,59.78
09.Jan.20,WTI,59.56,58.66,60.31
08.Jan.20,WTI,59.61,59.15,65.65
07.Jan.20,WTI,62.70,62.11,63.15
06.Jan.20,WTI,63.27,62.64,64.72
03.Jan.20,WTI,63.05,61.13,64.09
02.Jan.20,WTI,61.18,60.64,61.60
31.Dec.19,WTI,61.06,60.63,61.88
30.Dec.19,WTI,61.68,61.09,62.34
27.Dec.19,WTI,61.72,61.24,61.97
26.Dec.19,WTI,61.68,61.06,61.83
24.Dec.19,WTI,61.11,60.47,61.16
23.Dec.19,WTI,60.52,60.10,60.77
20.Dec.19,WTI,60.44,60.02,61.20
19.Dec.19,WTI,61.22,60.79,61.47
18.Dec.19,WTI,60.93,60.32,61.18
17.Dec.19,WTI,60.94,60.03,61.06
16.Dec.19,WTI,60.21,59.71,60.34
13.Dec.19,WTI,60.07,59.27,60.48
12.Dec.19,WTI,59.18,58.75,59.72
11.Dec.19,WTI,58.76,58.11,59.22
10.Dec.19,WTI,59.24,58.52,59.52
09.Dec.19,WTI,59.02,58.23,59.25
06.Dec.19,WTI,59.20,57.70,59.85
05.Dec.19,WTI,58.43,58.10,59.12
04.Dec.19,WTI,58.43,56.28,58.66
03.Dec.19,WTI,56.10,55.35,56.80
02.Dec.19,WTI,55.96,55.42,56.67
29.Nov.19,WTI,55.17,55.02,58.30
27.Nov.19,WTI,58.11,57.51,58.68
26.Nov.19,WTI,58.41,57.76,58.56
25.Nov.19,WTI,58.01,57.21,58.15
22.Nov.19,WTI,57.77,57.50,58.74
21.Nov.19,WTI,58.58,56.60,58.67
20.Nov.19,WTI,57.11,54.76,57.25
19.Nov.19,WTI,55.21,55.04,57.11
18.Nov.19,WTI,57.05,56.55,58.09
15.Nov.19,WTI,57.72,56.43,57.97
14.Nov.19,WTI,56.77,56.63,57.79
13.Nov.19,WTI,57.12,56.20,57.53
12.Nov.19,WTI,56.80,56.54,57.55
11.Nov.19,WTI,56.86,56.25,57.40
08.Nov.19,WTI,57.24,55.76,57.48
07.Nov.19,WTI,57.15,56.27,57.88
06.Nov.19,WTI,56.35,56.11,57.85
05.Nov.19,WTI,57.23,56.30,57.50
04.Nov.19,WTI,56.54,55.83,57.43
01.Nov.19,WTI,56.20,54.07,56.33
31.Oct.19,WTI,54.18,53.71,55.59
30.Oct.19,WTI,55.06,54.42,55.73
29.Oct.19,WTI,55.54,54.61,55.91
28.Oct.19,WTI,55.81,55.58,56.92
25.Oct.19,WTI,56.66,55.60,56.74
24.Oct.19,WTI,56.23,55.41,56.51
23.Oct.19,WTI,55.97,53.62,56.07
22.Oct.19,WTI,54.16,53.10,54.62
21.Oct.19,WTI,53.31,52.71,54.03
18.Oct.19,WTI,53.78,53.35,54.62
17.Oct.19,WTI,53.93,52.62,54.16
16.Oct.19,WTI,53.36,52.51,53.74
15.Oct.19,WTI,52.81,52.39,53.79
14.Oct.19,WTI,53.59,52.77,54.90
11.Oct.19,WTI,54.70,53.64,54.93
10.Oct.19,WTI,53.55,51.38,53.97
09.Oct.19,WTI,52.59,52.31,53.74
08.Oct.19,WTI,52.63,51.81,53.27
07.Oct.19,WTI,52.75,52.59,54.06
04.Oct.19,WTI,52.81,52.04,53.35
03.Oct.19,WTI,52.45,50.99,52.91
02.Oct.19,WTI,52.64,52.17,54.42
01.Oct.19,WTI,53.62,53.05,54.84
30.Sep.19,WTI,54.07,53.98,56.57
27.Sep.19,WTI,55.91,54.75,56.76
26.Sep.19,WTI,56.41,55.41,56.84
25.Sep.19,WTI,56.49,55.55,57.02
24.Sep.19,WTI,57.29,56.69,58.49
23.Sep.19,WTI,58.64,57.37,59.39
20.Sep.19,WTI,58.09,57.79,59.10
19.Sep.19,WTI,58.13,58.01,59.54
18.Sep.19,WTI,58.11,57.67,59.43
17.Sep.19,WTI,59.34,58.46,62.59
16.Sep.19,WTI,62.90,58.77,63.38
13.Sep.19,WTI,54.85,54.44,55.68
12.Sep.19,WTI,55.09,54.00,56.34
11.Sep.19,WTI,55.75,55.61,58.30
10.Sep.19,WTI,57.40,57.20,58.76
09.Sep.19,WTI,57.85,56.58,58.16
06.Sep.19,WTI,56.52,54.83,56.95
05.Sep.19,WTI,56.30,55.75,57.76
04.Sep.19,WTI,56.26,53.84,56.58
03.Sep.19,WTI,53.94,52.84,55.24
30.Aug.19,WTI,55.10,54.55,56.72
29.Aug.19,WTI,56.71,55.43,56.89
28.Aug.19,WTI,55.78,55.34,56.75
27.Aug.19,WTI,54.93,53.69,55.72
26.Aug.19,WTI,53.64,52.96,55.26
23.Aug.19,WTI,54.17,53.24,55.60
22.Aug.19,WTI,55.35,54.85,56.46
21.Aug.19,WTI,55.68,55.55,57.13
20.Aug.19,WTI,56.34,55.28,56.60
19.Aug.19,WTI,56.21,54.84,56.41
16.Aug.19,WTI,54.87,54.26,55.67
15.Aug.19,WTI,54.47,53.77,55.33
14.Aug.19,WTI,55.23,53.97,56.85
13.Aug.19,WTI,57.10,54.21,57.47
12.Aug.19,WTI,54.93,53.54,55.18
09.Aug.19,WTI,54.50,52.37,54.92
08.Aug.19,WTI,52.54,51.94,53.06
07.Aug.19,WTI,51.09,50.52,53.77
06.Aug.19,WTI,53.63,53.29,55.42
05.Aug.19,WTI,54.69,54.22,55.61
02.Aug.19,WTI,55.66,54.15,56.05
01.Aug.19,WTI,53.95,53.59,57.99
31.Jul.19,WTI,58.58,57.81,58.82
30.Jul.19,WTI,58.05,56.96,58.47
29.Jul.19,WTI,56.87,55.81,57.10
26.Jul.19,WTI,56.20,55.68,56.57
25.Jul.19,WTI,56.02,55.81,56.99
24.Jul.19,WTI,55.88,55.33,57.64
23.Jul.19,WTI,56.77,55.74,57.47
22.Jul.19,WTI,56.22,55.72,56.84
19.Jul.19,WTI,55.63,54.99,56.36
18.Jul.19,WTI,55.30,54.72,57.32
17.Jul.19,WTI,56.78,56.21,58.36
16.Jul.19,WTI,57.62,57.07,60.06
15.Jul.19,WTI,59.58,59.20,60.92
12.Jul.19,WTI,60.21,59.93,60.74
11.Jul.19,WTI,60.20,60.14,60.94
10.Jul.19,WTI,60.43,58.35,60.53
09.Jul.19,WTI,57.83,57.29,59.10
08.Jul.19,WTI,57.66,57.30,58.46
05.Jul.19,WTI,57.51,56.29,57.82
03.Jul.19,WTI,57.34,56.04,57.48
02.Jul.19,WTI,56.25,56.09,59.43
01.Jul.19,WTI,59.09,58.34,60.28
28.Jun.19,WTI,58.47,57.75,59.80
27.Jun.19,WTI,59.43,58.61,59.73
26.Jun.19,WTI,59.38,58.65,59.93
25.Jun.19,WTI,57.83,57.20,58.84
24.Jun.19,WTI,57.90,56.75,58.22
21.Jun.19,WTI,57.43,56.66,57.98
20.Jun.19,WTI,56.65,54.11,57.02
19.Jun.19,WTI,53.76,53.28,54.42
18.Jun.19,WTI,53.90,51.50,54.31
17.Jun.19,WTI,51.93,51.58,52.74
14.Jun.19,WTI,52.51,51.70,52.98
13.Jun.19,WTI,52.28,50.92,53.45
12.Jun.19,WTI,51.14,50.72,53.05
11.Jun.19,WTI,53.27,52.91,54.04
10.Jun.19,WTI,53.26,53.05,54.84
07.Jun.19,WTI,53.99,52.62,54.32
06.Jun.19,WTI,52.59,51.17,53.30
05.Jun.19,WTI,51.68,50.60,53.41
04.Jun.19,WTI,53.48,52.43,53.78
03.Jun.19,WTI,53.25,52.11,54.63
31.May.19,WTI,53.50,53.05,56.61
30.May.19,WTI,56.59,56.33,59.70
29.May.19,WTI,58.81,56.88,59.14
28.May.19,WTI,59.14,58.13,59.57
24.May.19,WTI,58.63,57.50,59.10
23.May.19,WTI,57.91,57.33,61.41
22.May.19,WTI,61.42,61.03,63.00
21.May.19,WTI,62.99,62.75,63.60
20.May.19,WTI,63.10,62.45,63.81
17.May.19,WTI,62.76,62.52,63.64
16.May.19,WTI,62.87,62.08,63.48
15.May.19,WTI,62.02,60.85,62.34
14.May.19,WTI,61.78,60.69,62.11
13.May.19,WTI,61.04,60.64,63.33
10.May.19,WTI,61.66,61.42,62.49
09.May.19,WTI,61.70,60.92,62.21
08.May.19,WTI,62.12,61.07,62.37
07.May.19,WTI,61.40,60.66,62.49
06.May.19,WTI,62.25,60.04,62.95
03.May.19,WTI,61.94,61.30,62.52
02.May.19,WTI,61.81,60.95,63.68
01.May.19,WTI,63.60,62.77,63.93
30.Apr.19,WTI,63.91,63.30,64.75
29.Apr.19,WTI,63.50,62.46,63.69
26.Apr.19,WTI,63.30,62.28,65.18
25.Apr.19,WTI,65.21,64.90,66.28
24.Apr.19,WTI,65.89,65.66,66.43
23.Apr.19,WTI,66.30,65.58,66.60
22.Apr.19,WTI,65.70,64.00,65.92
18.Apr.19,WTI,64.00,63.46,64.16
17.Apr.19,WTI,63.76,63.66,64.61
16.Apr.19,WTI,64.05,62.99,64.37
15.Apr.19,WTI,63.40,63.03,63.84
12.Apr.19,WTI,63.89,63.66,64.65
11.Apr.19,WTI,63.58,63.31,64.49
10.Apr.19,WTI,64.61,64.05,64.70
09.Apr.19,WTI,63.98,63.68,64.79
08.Apr.19,WTI,64.40,63.13,64.48
05.Apr.19,WTI,63.08,61.82,63.34
04.Apr.19,WTI,62.10,61.89,62.77
03.Apr.19,WTI,62.46,62.05,62.99
02.Apr.19,WTI,62.58,61.60,62.75
01.Apr.19,WTI,61.59,60.13,61.80
29.Mar.19,WTI,60.14,59.41,60.73
28.Mar.19,WTI,59.30,58.20,59.56
27.Mar.19,WTI,59.41,58.81,60.22
26.Mar.19,WTI,59.94,59.04,60.38
25.Mar.19,WTI,58.82,58.17,59.35
22.Mar.19,WTI,59.04,58.28,60.07
21.Mar.19,WTI,59.98,59.66,60.39
20.Mar.19,WTI,59.83,58.39,60.12
19.Mar.19,WTI,59.03,58.62,59.57
18.Mar.19,WTI,59.09,58.05,59.23
15.Mar.19,WTI,58.52,57.74,58.95
14.Mar.19,WTI,58.61,58.00,58.74
13.Mar.19,WTI,58.26,57.01,58.48
12.Mar.19,WTI,56.87,56.74,57.55
11.Mar.19,WTI,56.79,55.96,57.01
08.Mar.19,WTI,56.07,54.52,56.51
07.Mar.19,WTI,56.66,56.08,56.99
06.Mar.19,WTI,56.22,55.42,56.40
05.Mar.19,WTI,56.56,56.09,57.19
04.Mar.19,WTI,56.59,55.81,57.00
01.Mar.19,WTI,55.80,55.57,57.88
28.Feb.19,WTI,57.22,56.43,57.43
27.Feb.19,WTI,56.94,55.72,57.39
26.Feb.19,WTI,55.50,55.02,56.08
25.Feb.19,WTI,55.48,55.08,57.53
22.Feb.19,WTI,57.26,56.71,57.81
21.Feb.19,WTI,56.96,56.64,57.61
20.Feb.19,WTI,56.92,55.48,57.55
19.Feb.19,WTI,56.09,55.29,56.33
15.Feb.19,WTI,55.59,54.24,55.87
14.Feb.19,WTI,54.41,53.08,54.68
13.Feb.19,WTI,53.90,53.27,54.60
12.Feb.19,WTI,53.10,52.29,54.05
11.Feb.19,WTI,52.41,51.23,52.78
08.Feb.19,WTI,52.72,52.08,52.99
07.Feb.19,WTI,52.64,51.80,54.21
06.Feb.19,WTI,54.01,52.86,54.30
05.Feb.19,WTI,53.66,53.47,55.21
04.Feb.19,WTI,54.56,53.29,55.75
01.Feb.19,WTI,55.26,53.37,55.66
31.Jan.19,WTI,53.79,53.62,55.37
30.Jan.19,WTI,54.23,53.09,54.93
29.Jan.19,WTI,53.31,51.84,53.93
28.Jan.19,WTI,51.99,51.33,53.64
25.Jan.19,WTI,53.69,52.91,53.94
24.Jan.19,WTI,53.13,52.07,53.47
23.Jan.19,WTI,52.62,51.86,53.64
22.Jan.19,WTI,52.57,51.80,54.24
18.Jan.19,WTI,53.80,52.09,53.92
17.Jan.19,WTI,52.07,50.98,52.58
16.Jan.19,WTI,52.31,51.26,52.52
15.Jan.19,WTI,52.11,50.64,52.30
14.Jan.19,WTI,50.51,50.38,52.11
11.Jan.19,WTI,51.59,51.18,53.31
10.Jan.19,WTI,52.59,51.37,52.78
09.Jan.19,WTI,52.36,49.71,52.58
08.Jan.19,WTI,49.78,48.31,49.95
07.Jan.19,WTI,48.52,48.11,49.79
04.Jan.19,WTI,47.96,46.65,49.22
03.Jan.19,WTI,47.09,45.35,47.49
02.Jan.19,WTI,46.54,44.35,47.78
31.Dec.18,WTI,45.41,44.73,46.53
28.Dec.18,WTI,45.33,44.42,46.22
27.Dec.18,WTI,44.61,44.37,46.70
26.Dec.18,WTI,46.22,42.52,47.00
24.Dec.18,WTI,42.53,42.36,46.24
21.Dec.18,WTI,45.59,45.13,46.77
20.Dec.18,WTI,45.88,45.67,47.51
19.Dec.18,WTI,47.20,45.93,48.00
18.Dec.18,WTI,46.24,45.79,49.59
17.Dec.18,WTI,49.88,49.01,51.87
14.Dec.18,WTI,51.20,50.84,52.95
13.Dec.18,WTI,52.58,50.35,53.27
12.Dec.18,WTI,51.15,50.94,52.88
11.Dec.18,WTI,51.65,50.70,52.43
10.Dec.18,WTI,51.00,50.53,52.81
07.Dec.18,WTI,52.61,50.60,54.22
06.Dec.18,WTI,51.49,50.08,53.30
05.Dec.18,WTI,52.89,52.16,54.44
04.Dec.18,WTI,53.25,52.43,54.55
03.Dec.18,WTI,52.95,52.03,53.85
30.Nov.18,WTI,50.93,49.65,51.79
29.Nov.18,WTI,51.45,49.41,52.20
28.Nov.18,WTI,50.29,50.06,52.56
27.Nov.18,WTI,51.56,50.30,52.38
26.Nov.18,WTI,51.63,50.10,52.25
23.Nov.18,WTI,50.42,50.15,54.82
21.Nov.18,WTI,54.63,53.39,55.86
20.Nov.18,WTI,53.43,52.77,57.44
19.Nov.18,WTI,56.76,55.08,57.33
16.Nov.18,WTI,56.46,55.89,57.96
15.Nov.18,WTI,56.46,55.59,57.26
14.Nov.18,WTI,56.25,55.13,57.37
13.Nov.18,WTI,55.69,54.75,59.35
12.Nov.18,WTI,59.93,58.68,61.28
09.Nov.18,WTI,60.19,59.26,60.79
08.Nov.18,WTI,60.67,60.40,62.42
07.Nov.18,WTI,61.67,61.20,63.18
06.Nov.18,WTI,62.21,61.31,63.32
05.Nov.18,WTI,63.10,62.52,64.14
02.Nov.18,WTI,63.14,62.63,63.95
01.Nov.18,WTI,63.69,63.11,65.39
31.Oct.18,WTI,65.31,64.81,67.00
30.Oct.18,WTI,66.18,65.33,67.26
29.Oct.18,WTI,67.04,66.29,67.95
26.Oct.18,WTI,67.59,66.20,67.88
25.Oct.18,WTI,67.33,65.99,67.65
24.Oct.18,WTI,66.82,66.05,67.72
23.Oct.18,WTI,66.43,65.74,69.66
22.Oct.18,WTI,69.17,68.27,69.65
19.Oct.18,WTI,69.12,68.56,69.77
18.Oct.18,WTI,68.65,68.47,70.03
17.Oct.18,WTI,69.75,69.43,72.43
16.Oct.18,WTI,71.92,71.02,72.29
15.Oct.18,WTI,71.78,70.85,72.70
12.Oct.18,WTI,71.34,70.64,72.01
11.Oct.18,WTI,70.97,70.51,72.76
10.Oct.18,WTI,73.17,72.38,75.08
09.Oct.18,WTI,74.96,74.00,75.28
08.Oct.18,WTI,74.29,73.07,74.58
05.Oct.18,WTI,74.34,73.83,75.22
04.Oct.18,WTI,74.33,73.88,76.47
03.Oct.18,WTI,76.41,74.30,76.90
02.Oct.18,WTI,75.23,74.93,75.91
01.Oct.18,WTI,75.30,72.95,75.77
28.Sep.18,WTI,73.25,71.88,73.73
27.Sep.18,WTI,72.12,71.71,72.60
26.Sep.18,WTI,71.57,71.47,72.38
25.Sep.18,WTI,72.28,71.89,72.78
24.Sep.18,WTI,72.08,71.14,72.74
21.Sep.18,WTI,70.78,69.98,71.80
20.Sep.18,WTI,70.80,70.73,71.81
19.Sep.18,WTI,71.12,69.65,71.50
18.Sep.18,WTI,69.85,68.53,70.42
17.Sep.18,WTI,68.91,68.53,69.72
14.Sep.18,WTI,68.99,67.94,69.91
13.Sep.18,WTI,68.59,68.35,70.28
12.Sep.18,WTI,70.37,69.50,71.26
11.Sep.18,WTI,69.25,67.48,70.01
10.Sep.18,WTI,67.54,67.33,68.52
07.Sep.18,WTI,67.75,66.86,68.08
06.Sep.18,WTI,67.77,67.00,69.02
05.Sep.18,WTI,68.72,68.56,69.59
04.Sep.18,WTI,69.87,69.08,71.40
31.Aug.18,WTI,69.80,69.64,70.36
30.Aug.18,WTI,70.25,69.55,70.50
29.Aug.18,WTI,69.51,68.37,69.76
28.Aug.18,WTI,68.53,68.21,69.20
27.Aug.18,WTI,68.87,68.34,68.97
24.Aug.18,WTI,68.72,67.78,69.31
23.Aug.18,WTI,67.83,67.32,68.12
22.Aug.18,WTI,67.86,65.98,68.15
21.Aug.18,WTI,67.35,66.52,68.10
20.Aug.18,WTI,66.43,65.59,66.68
17.Aug.18,WTI,65.91,65.30,66.39
16.Aug.18,WTI,65.46,64.43,65.52
15.Aug.18,WTI,65.01,64.51,66.90
14.Aug.18,WTI,67.04,66.58,68.37
13.Aug.18,WTI,67.20,65.71,67.95
10.Aug.18,WTI,67.63,66.14,67.87
09.Aug.18,WTI,66.81,66.49,67.41
08.Aug.18,WTI,66.94,66.32,69.37
07.Aug.18,WTI,69.17,68.81,69.83
06.Aug.18,WTI,69.01,68.50,69.92
03.Aug.18,WTI,68.49,67.87,69.24
02.Aug.18,WTI,68.96,66.92,69.36
01.Aug.18,WTI,67.66,67.31,68.52
31.Jul.18,WTI,68.76,67.98,70.22
30.Jul.18,WTI,70.13,68.80,70.43
27.Jul.18,WTI,68.69,68.26,69.77
26.Jul.18,WTI,69.61,68.92,69.92
25.Jul.18,WTI,69.30,68.20,69.70
24.Jul.18,WTI,68.52,67.56,69.05
23.Jul.18,WTI,67.89,67.60,69.31
20.Jul.18,WTI,70.46,69.37,71.10
19.Jul.18,WTI,69.46,67.80,70.17
18.Jul.18,WTI,68.76,67.04,69.06
17.Jul.18,WTI,68.08,67.03,68.44
16.Jul.18,WTI,68.06,67.58,70.87
13.Jul.18,WTI,71.01,69.84,71.66
12.Jul.18,WTI,70.33,69.23,71.24
11.Jul.18,WTI,70.38,70.02,74.26
10.Jul.18,WTI,74.11,73.65,74.70
09.Jul.18,WTI,73.85,72.99,74.28
06.Jul.18,WTI,73.80,72.14,74.01
05.Jul.18,WTI,72.94,72.53,74.90
03.Jul.18,WTI,74.14,72.73,75.27
02.Jul.18,WTI,73.94,72.51,74.35
29.Jun.18,WTI,74.15,72.93,74.46
28.Jun.18,WTI,73.45,72.20,74.03
27.Jun.18,WTI,72.76,70.56,73.06
26.Jun.18,WTI,70.53,67.72,70.91
25.Jun.18,WTI,68.08,67.78,69.44
22.Jun.18,WTI,68.58,65.71,69.38
21.Jun.18,WTI,65.54,64.34,66.22
20.Jun.18,WTI,66.22,65.01,66.53
19.Jun.18,WTI,65.07,64.39,65.90
18.Jun.18,WTI,65.85,63.59,65.98
15.Jun.18,WTI,65.06,64.29,67.09
14.Jun.18,WTI,66.89,66.36,67.16
13.Jun.18,WTI,66.64,65.52,66.89
12.Jun.18,WTI,66.36,65.87,66.70
11.Jun.18,WTI,66.10,64.85,66.35
08.Jun.18,WTI,65.74,65.15,66.24
07.Jun.18,WTI,65.95,64.81,66.07
06.Jun.18,WTI,64.73,64.27,65.96
05.Jun.18,WTI,65.52,64.22,65.57
04.Jun.18,WTI,64.75,64.57,66.04
01.Jun.18,WTI,65.81,65.51,67.34
31.May.18,WTI,67.04,66.56,68.30
30.May.18,WTI,68.21,66.35,68.67
29.May.18,WTI,66.73,65.80,67.55
25.May.18,WTI,67.88,67.42,70.80
24.May.18,WTI,70.71,70.52,72.00
23.May.18,WTI,71.84,71.19,72.26
22.May.18,WTI,72.13,71.90,72.83
21.May.18,WTI,72.24,71.25,72.59
18.May.18,WTI,71.28,70.99,71.75
17.May.18,WTI,71.49,71.09,72.30
16.May.18,WTI,71.49,70.66,71.59
15.May.18,WTI,71.31,70.42,71.92
14.May.18,WTI,70.96,70.26,71.26
11.May.18,WTI,70.70,70.45,71.63
10.May.18,WTI,71.36,70.56,71.89
09.May.18,WTI,71.14,69.85,71.36
08.May.18,WTI,69.06,67.63,70.40
07.May.18,WTI,70.73,69.51,70.84
04.May.18,WTI,69.72,68.12,69.97
03.May.18,WTI,68.43,67.21,68.60
02.May.18,WTI,67.93,66.92,68.14
01.May.18,WTI,67.25,66.85,68.90
30.Apr.18,WTI,68.57,67.17,69.34
27.Apr.18,WTI,68.10,67.64,68.36
26.Apr.18,WTI,68.19,67.71,68.78
25.Apr.18,WTI,68.05,67.11,68.18
24.Apr.18,WTI,67.70,67.54,69.38
23.Apr.18,WTI,68.64,67.14,69.03
20.Apr.18,WTI,68.38,67.50,68.62
19.Apr.18,WTI,68.29,67.98,69.56
18.Apr.18,WTI,68.47,66.56,68.91
17.Apr.18,WTI,66.52,65.56,66.75
16.Apr.18,WTI,66.22,66.13,67.74
13.Apr.18,WTI,67.39,66.70,67.76
12.Apr.18,WTI,67.07,66.00,67.33
11.Apr.18,WTI,66.82,65.15,67.45
10.Apr.18,WTI,65.51,63.20,65.86
09.Apr.18,WTI,63.42,61.93,63.61
06.Apr.18,WTI,62.06,61.81,63.79
05.Apr.18,WTI,63.54,63.07,64.12
04.Apr.18,WTI,63.37,62.06,63.64
03.Apr.18,WTI,63.51,62.86,63.86
02.Apr.18,WTI,63.01,62.80,65.42
29.Mar.18,WTI,64.94,64.16,65.26
28.Mar.18,WTI,64.38,63.72,65.13
27.Mar.18,WTI,65.25,64.53,66.41
26.Mar.18,WTI,65.55,65.08,66.55
23.Mar.18,WTI,65.88,64.11,66.00
22.Mar.18,WTI,64.30,64.14,65.74
21.Mar.18,WTI,65.17,63.58,65.55
20.Mar.18,WTI,63.40,62.08,63.81
19.Mar.18,WTI,62.06,61.36,62.35
16.Mar.18,WTI,62.34,61.08,62.54
15.Mar.18,WTI,61.19,60.82,61.54
14.Mar.18,WTI,60.96,60.11,61.33
13.Mar.18,WTI,60.71,60.27,61.97
12.Mar.18,WTI,61.36,60.67,62.33
09.Mar.18,WTI,62.04,60.14,62.18
08.Mar.18,WTI,60.12,59.95,61.40
07.Mar.18,WTI,61.15,60.58,62.58
06.Mar.18,WTI,62.60,62.17,63.28
05.Mar.18,WTI,62.57,61.10,62.79
02.Mar.18,WTI,61.25,60.13,61.60
01.Mar.18,WTI,60.99,60.18,61.83
28.Feb.18,WTI,61.64,61.36,63.44
27.Feb.18,WTI,63.01,62.64,64.08
26.Feb.18,WTI,63.91,63.06,64.24
23.Feb.18,WTI,63.55,62.33,63.73
22.Feb.18,WTI,62.77,60.75,63.09
21.Feb.18,WTI,61.68,60.92,61.86
20.Feb.18,WTI,61.90,61.58,62.74
16.Feb.18,WTI,61.68,60.88,61.99
15.Feb.18,WTI,61.34,59.72,61.64
14.Feb.18,WTI,60.60,58.20,60.90
13.Feb.18,WTI,59.19,58.39,59.73
12.Feb.18,WTI,59.29,59.10,60.83
09.Feb.18,WTI,59.20,58.07,60.77
08.Feb.18,WTI,61.15,60.27,62.09
07.Feb.18,WTI,61.79,61.25,64.18
06.Feb.18,WTI,63.39,63.12,64.29
05.Feb.18,WTI,64.15,63.42,65.40
02.Feb.18,WTI,65.45,64.47,66.30
01.Feb.18,WTI,65.80,64.63,66.25
31.Jan.18,WTI,64.73,63.67,64.94
30.Jan.18,WTI,64.50,63.89,65.56
29.Jan.18,WTI,65.56,64.98,66.46
26.Jan.18,WTI,66.14,64.91,66.35
25.Jan.18,WTI,65.51,65.08,66.66
24.Jan.18,WTI,65.61,64.34,66.05
23.Jan.18,WTI,64.47,63.70,64.88
22.Jan.18,WTI,63.49,63.17,64.14
19.Jan.18,WTI,63.37,62.85,63.77
18.Jan.18,WTI,63.95,63.47,64.35
17.Jan.18,WTI,63.97,63.31,64.17
16.Jan.18,WTI,63.73,63.39,64.89
12.Jan.18,WTI,64.30,63.06,64.50
11.Jan.18,WTI,63.80,63.43,64.77
10.Jan.18,WTI,63.57,63.09,63.67
09.Jan.18,WTI,62.96,61.80,63.48
08.Jan.18,WTI,61.73,61.34,61.97
05.Jan.18,WTI,61.44,61.09,62.04
04.Jan.18,WTI,62.01,61.59,62.21
03.Jan.18,WTI,61.63,60.28,61.97
02.Jan.18,WTI,60.37,60.10,60.74
29.Dec.17,WTI,60.42,59.82,60.51
28.Dec.17,WTI,59.84,59.44,59.94
27.Dec.17,WTI,59.64,59.33,59.93
26.Dec.17,WTI,59.97,58.32,60.01
22.Dec.17,WTI,58.47,57.87,58.50
21.Dec.17,WTI,58.36,57.63,58.38
20.Dec.17,WTI,58.09,57.44,58.12
19.Dec.17,WTI,57.46,57.16,57.64
18.Dec.17,WTI,57.16,56.82,57.78
15.Dec.17,WTI,57.30,56.94,57.49
14.Dec.17,WTI,57.04,56.09,57.22
13.Dec.17,WTI,56.60,56.55,57.83
12.Dec.17,WTI,57.14,56.85,58.56
11.Dec.17,WTI,57.99,56.91,58.08
08.Dec.17,WTI,57.36,56.54,57.79
07.Dec.17,WTI,56.69,55.82,56.78
06.Dec.17,WTI,55.96,55.87,57.57
05.Dec.17,WTI,57.62,57.08,57.92
04.Dec.17,WTI,57.47,57.35,58.34
01.Dec.17,WTI,58.36,57.29,58.88
30.Nov.17,WTI,57.40,56.82,57.98
29.Nov.17,WTI,57.30,56.75,58.30
28.Nov.17,WTI,57.99,57.42,58.11
27.Nov.17,WTI,58.11,57.55,58.99
24.Nov.17,WTI,58.95,57.75,59.05
22.Nov.17,WTI,58.02,57.03,58.15
21.Nov.17,WTI,56.83,56.32,57.22
20.Nov.17,WTI,56.09,55.57,56.76
17.Nov.17,WTI,56.55,55.18,56.68
16.Nov.17,WTI,55.14,54.93,55.62
15.Nov.17,WTI,55.33,54.88,55.56
14.Nov.17,WTI,55.70,54.81,56.77
13.Nov.17,WTI,56.76,56.30,57.15
10.Nov.17,WTI,56.74,56.55,57.35
09.Nov.17,WTI,57.17,56.69,57.53
08.Nov.17,WTI,56.81,56.41,57.92
07.Nov.17,WTI,57.20,56.83,57.69
06.Nov.17,WTI,57.35,55.66,57.61
03.Nov.17,WTI,55.64,54.40,55.76
02.Nov.17,WTI,54.54,53.99,54.84
01.Nov.17,WTI,54.30,53.89,55.22
31.Oct.17,WTI,54.38,53.93,54.85
30.Oct.17,WTI,54.15,53.75,54.46
27.Oct.17,WTI,53.90,52.25,54.20
26.Oct.17,WTI,52.64,51.91,52.86
25.Oct.17,WTI,52.18,51.89,52.57
24.Oct.17,WTI,52.47,51.55,52.62
23.Oct.17,WTI,51.90,51.68,52.30
20.Oct.17,WTI,51.47,50.70,51.73
19.Oct.17,WTI,51.29,51.07,52.17
18.Oct.17,WTI,52.04,51.69,52.33
17.Oct.17,WTI,51.88,51.21,52.25
16.Oct.17,WTI,51.87,51.35,52.37
13.Oct.17,WTI,51.45,50.70,51.72
12.Oct.17,WTI,50.60,50.15,51.13
11.Oct.17,WTI,51.30,50.61,51.42
10.Oct.17,WTI,50.92,49.54,51.06
09.Oct.17,WTI,49.58,49.13,49.79
06.Oct.17,WTI,49.29,49.10,50.82
05.Oct.17,WTI,50.79,49.85,51.22
