Episode,Agent Ep NAV,Market Ep NAV,Agent CumSum NAV,Market CumSum NAV,Difference,Strategy Wins (%)
1,0.06791458298940661,0.0711517328293938,0.06791458298940661,0.0711517328293938,-0.0032371498399871856,
2,-0.11405582179174296,0.1195342134136288,-0.04614123880233635,0.1906859462430226,-0.23359003520537175,
3,0.06644376473594554,0.14725610666656863,0.020302525933609192,0.33794205290959123,-0.08081234193062309,
4,0.10299792253621975,0.13700786663826414,0.12330044846982895,0.47494991954785537,-0.03400994410204439,
5,0.05670322571209928,0.1691008301797826,0.18000367418192822,0.644050749727638,-0.11239760446768333,
6,0.07774601829447457,0.06483106538298222,0.2577496924764028,0.7088818151106202,0.012914952911492347,
7,-0.0050040700417932835,0.13375448912079246,0.2527456224346095,0.8426363042314127,-0.13875855916258575,
8,-0.049145124254371376,-0.09624348121575643,0.20360049818023815,0.7463928230156562,0.047098356961385056,
9,-0.14395392554535139,0.20556545977989105,0.05964657263488676,0.9519582827955473,-0.3495193853252424,
10,0.06765844480079446,0.10199630763480094,0.12730501743568123,1.0539545904303482,-0.034337862834006486,
11,0.0017091551155136342,0.14877379331952256,0.12901417255119488,1.2027283837498708,-0.14706463820400892,
12,0.32322388717962486,0.028693672124052716,0.45223805973081976,1.2314220558739235,0.29453021505557214,
13,-0.12399169309445714,-0.014282776601026947,0.32824636663636264,1.2171392792728966,-0.10970891649343019,
14,0.011130462430448284,0.17630435685267332,0.33937682906681094,1.39344363612557,-0.16517389442222502,
15,0.08640981822025101,0.13649490558294708,0.42578664728706195,1.5299385417085172,-0.05008508736269607,
16,0.037048771821527646,0.06780898220588782,0.4628354191085896,1.597747523914405,-0.03076021038436018,
17,-0.1846683135742624,0.17553483842309503,0.2781671055343272,1.7732823623375,-0.3602031519973574,
18,-0.16581169649148733,-0.06293704134431244,0.11235540904283989,1.7103453209931876,-0.10287465514717489,
19,-0.04812131494658927,0.13307522375084568,0.06423409409625061,1.8434205447440333,-0.18119653869743496,
20,-0.22735032416604528,0.1375718657577215,-0.16311623006979467,1.980992410501755,-0.3649221899237668,
21,-0.09844463686611993,0.12170402498520372,-0.2615608669359146,2.1026964354869584,-0.22014866185132365,
22,-0.0548383530939367,0.14031471442159194,-0.3163992200298513,2.2430111499085505,-0.19515306751552863,
23,0.16260012511228616,0.026167852612065445,-0.15379909491756516,2.269179002520616,0.13643227250022072,
24,-0.009893439683913142,0.1116088985765118,-0.1636925346014783,2.380787901097128,-0.12150233826042493,
25,0.03393860641466758,-0.06754574773389621,-0.12975392818681072,2.3132421533632317,0.1014843541485638,
26,-0.13586713144347498,0.16239499039276684,-0.2656210596302857,2.4756371437559985,-0.2982621218362418,
27,-0.10186289353315563,0.18101829655759227,-0.36748395316344135,2.6566554403135907,-0.2828811900907479,
28,0.3267255820317234,0.19547009540797644,-0.04075837113171793,2.852125535721567,0.13125548662374698,
29,0.04840787886747969,0.39269736585499515,0.007649507735761757,3.2448229015765624,-0.3442894869875155,
30,-0.11488406318851406,-0.04167562951555126,-0.1072345554527523,3.203147272061011,-0.0732084336729628,
31,-0.5239352662083501,-0.2733288784995088,-0.6311698216611024,2.929818393561502,-0.25060638770884125,
32,0.02314730689753966,0.2457029009784336,-0.6080225147635627,3.175521294539936,-0.22255559408089395,
33,0.03667061575354201,-0.13556718162089498,-0.5713518990100207,3.039954112919041,0.172237797374437,
34,0.23847999949258414,0.0711517328293938,-0.33287189951743656,3.111105845748435,0.16732826666319034,
35,-0.12479050080293655,0.051541060093647895,-0.4576624003203731,3.1626469058420827,-0.17633156089658444,
